full_sq,industrial_km,green_zone_km,cemetery_km,catering_km,big_road2_km,church_synagogue_km,water_km,big_road1_km,floor
65.0,0.862845135,0.16284911,2.796194,1.178919273,3.378555811,1.046291349,0.527800134,3.227027349,12.0
47.0,0.477957479,0.427653305,1.717492,0.009602472,1.591671019,0.485571479,1.197863673,1.536608757,4.0
38.0,1.266051472,0.122623465,1.06698,1.163355648,4.013004196,2.919525899,0.767551623,3.978125874,8.0
50.0,0.197145108,0.404884068,3.798633,0.1313073,3.768446195,1.230920056,1.308625873,0.196096471,3.0
96.0,0.743511935,0.082415304,5.595089,1.022957138,2.693128617,0.064062717,1.336838087,1.174905805,10.0
103.0,1.408362913,0.105980989,2.503367,0.543827736,1.732924851,1.164811631,0.850539895,1.35246414,20.0
76.0,0.2830827,0.518716473,0.71504,0.726139241,0.736455952,0.514773565,1.516256045,0.470383194,11.0
82.0,1.177911146,0.632256749,0.996559,0.40071125,4.04606234,0.685051325,0.816641188,3.093550343,14.0
31.0,0.286902033,0.346961466,1.609895,0.139918626,1.161216502,1.155146154,0.539832921,0.72518374,3.0
88.0,1.057764962,0.20683478,2.332517,0.622839418,2.689153237,0.413087907,0.827706196,0.614505352,20.0
45.0,0.427233722,0.028845863,2.065991,0.462377154,2.080753842,1.342019157,0.093946157,0.882405771,2.0
39.0,1.550331121,0.097466884,1.465513,1.151151912,5.076159386,0.271807034,0.145857247,4.863521311,14.0
67.0,0.780155061,0.005511116,3.142976,0.348451992,2.92514691,2.244860794,0.261033579,1.157500634,5.0
29.0,0.63283441,0.343017855,0.332433,0.235403551,4.767302183,0.993262279,0.794775846,3.914656328,3.0
39.0,0.996818441,0.028515003,0.3121,0.591166758,5.386935858,0.377059864,0.173585347,3.864267338,13.0
83.0,1.136395313,0.118042549,2.60581,0.089897798,2.45341468,0.939655629,1.08882723,1.421212071,3.0
77.0,1.568311147,0.561956392,0.559651,0.090629312,1.338868978,0.65696841,0.153811179,1.10548522,14.0
48.0,0.0,0.199826043,2.311928,0.803371144,2.148902083,1.856526085,1.099350376,1.637919492,1.0
30.0,0.154925889,0.136501314,1.755905,0.196227072,0.335652209,0.865436877,2.743788091,0.054031827,3.0
28.0,0.0,0.097848908,3.351272,0.229555757,4.253996209,1.233395918,0.650687786,1.305103976,2.0
59.0,0.434644681,0.34883366,1.115795,0.303485806,1.758929928,0.634034783,0.363987489,1.676042283,15.0
44.0,1.286051253,0.186446935,3.275587,0.542185804,2.181985277,0.242077321,0.9568061,1.991707543,6.0
38.0,0.432740241,0.550208271,3.395541,0.148746052,4.73389335,1.152399397,0.756051859,3.307459505,4.0
38.0,1.008512444,0.455849081,0.133568,0.158525342,1.681674443,0.298458343,0.617371404,0.787288705,7.0
43.0,0.189747307,0.23345079,3.776563,0.082415017,1.241474127,1.138165774,0.207697026,1.201133002,2.0
46.0,0.545517736,0.188220668,2.081852,0.869234266,3.890992784,2.282740111,0.279727674,1.120066649,2.0
55.0,0.19144287,0.30201939,1.605182,0.228583843,1.88847772,0.436255348,1.236543069,0.801025076,13.0
37.0,0.569902266,0.429965111,0.926569,0.293570967,3.406593786,0.969866288,0.635375147,2.593005614,9.0
55.0,1.881615394,0.197775971,2.033207,0.489918427,0.754910757,0.665989528,0.557242411,0.09627241,12.0
33.0,0.559463833,0.188899391,0.890604,0.408906164,0.956545583,0.523865362,0.714670251,0.834568507,5.0
39.0,0.996818441,0.028515003,0.3121,0.591166758,5.386935858,0.377059864,0.173585347,3.864267338,10.0
84.0,1.642783678,0.021006055,2.741976,0.301323524,2.318474062,1.527807312,0.652729207,0.514620027,9.0
60.0,0.925662533,0.369679097,2.700005,0.436888109,0.868004485,0.49183843,1.014059964,0.756454674,6.0
98.0,1.411239746,0.076662218,0.505021,0.462943537,2.504919215,0.613474436,0.502047581,0.688718226,11.0
46.0,0.196353647,0.318773001,2.395337,0.03945511,2.826858024,0.510638772,1.127930755,0.797041289,13.0
73.0,0.156579186,0.344868449,2.173477,0.503977988,1.93278949,0.982898909,1.284954127,0.150348548,27.0
53.0,0.670135335,0.514676639,1.782389,0.169084946,2.513664962,1.264581502,1.035023355,2.256519613,11.0
38.0,1.183842009,0.251569137,0.843649,0.404336027,0.878971918,0.874072471,0.472254155,0.236516768,17.0
34.0,0.278256737,0.137460438,0.442485,0.113687422,0.385794484,0.56853764,1.330143586,0.385794484,12.0
35.0,0.222056351,0.592149531,3.09129,0.362343809,0.21793674,1.149649677,0.676008959,0.181708328,8.0
80.0,0.046414634,0.199752677,2.783039,0.208344438,2.871514824,0.971228368,0.284738007,2.452854517,8.0
59.0,0.736569017,0.737182347,1.858738,0.082804844,2.284542423,1.367887737,1.23593095,2.261328583,4.0
38.0,1.537728118,0.053151036,1.610538,0.415652277,4.83980588,1.15521949,0.183219644,2.731457244,8.0
53.0,1.349998448,0.302878342,0.980688,0.885461109,4.94869535,1.057918906,0.431127809,4.666509018,6.0
66.0,0.845734856,0.375672451,1.082179,0.165708137,1.718258518,0.366471592,1.201629624,1.718258518,5.0
34.0,0.239657627,0.026417291,1.809755,0.516426196,5.305826044,0.582786915,0.477506511,0.586813527,5.0
32.0,0.031279735,0.489410818,0.414334,0.480591063,1.275577023,0.855031605,1.42925247,1.199392921,6.0
37.0,0.238792206,0.220611973,1.385945,0.321171036,5.564172542,1.17350955,1.238863537,0.083223897,4.0
39.0,0.247521439,0.291667405,2.701916,1.735594536,6.771288232,1.305415277,0.632630129,4.496832416,11.0
51.0,0.5365245,0.087031116,0.876745,0.207273708,2.654274431,1.001766948,0.727012568,0.609276441,16.0
44.0,1.51263008,0.30556666,2.163209,0.831654219,2.638233654,1.056504236,1.5156662,1.387006101,7.0
81.0,1.252995259,0.058910567,1.412714,0.434738321,4.45215103,1.791902022,1.236587944,1.02681443,5.0
58.0,0.455215566,0.051132623,1.79569,0.385346695,1.812466737,0.360215392,1.346442754,1.706348172,7.0
38.0,0.238901939,0.196669648,2.589975,1.804018029,6.663676609,1.417372566,0.564611493,4.42613045,4.0
61.0,0.798091891,0.054296325,0.999771,0.599260046,0.915872093,0.401241734,0.678491851,0.359390595,10.0
43.0,0.589440961,0.073320765,1.337984,0.199659454,4.590925494,1.295267716,1.304284335,4.389345986,3.0
34.0,1.7144123,0.146042103,1.925811,0.651569764,4.270445767,1.253932901,0.320425451,4.189298474,11.0
39.0,0.671306432,0.028077106,1.137121,0.398750661,3.079266251,0.282278548,0.117108964,1.377473723,2.0
32.0,0.385258382,0.599754272,1.985307,0.076468313,2.25282155,1.118184726,0.746149666,2.229773911,1.0
52.0,1.209499119,0.16651158,0.516846,0.558935063,1.430981872,0.864336671,0.261397297,1.067873518,3.0
32.0,0.517033987,0.027018781,1.660045,0.359134753,2.777026151,0.841445354,0.508101044,2.457348098,4.0
45.0,1.11655515,0.262258403,1.998999,0.447107099,2.415903526,1.206155388,0.331326461,2.343513739,12.0
45.0,0.591621223,0.025122639,0.406534,0.649345136,4.763446293,0.632426497,0.066519176,2.074972792,7.0
38.0,1.295115421,0.220042412,0.996637,0.912223685,0.799347838,1.082218065,0.417852054,0.220042412,4.0
38.0,0.682018159,0.193463626,3.019988,0.280340067,3.232907448,2.37172713,0.167295786,1.307679206,4.0
31.0,1.234850553,0.369319598,1.858069,0.132609068,2.852431326,0.451037442,0.986670023,2.577853259,4.0
69.0,0.488908958,0.063114739,1.936653,0.008046073,2.898243601,0.649203929,0.144441951,2.257699527,4.0
32.0,1.161180281,0.106571063,3.930452,0.301163032,5.202538543,0.454102226,0.558836243,0.988261056,2.0
127.0,0.167053972,0.319421873,3.592408,0.395486177,2.005741465,1.063816309,0.450560587,0.958824305,16.0
37.0,0.260161206,0.044566002,1.445331,0.004454956,2.370795506,1.065194667,0.314513129,2.077802891,2.0
36.0,0.224498616,0.03528591,1.743342,0.294221773,5.51408307,0.73434608,0.239885841,5.171329855,16.0
31.0,1.037401528,0.0,2.063663,0.844930299,1.319618345,0.997519147,0.655049559,0.79087004,7.0
32.0,1.329728025,0.019953981,2.317774,0.370201814,0.702460357,0.950759572,0.267749907,0.54898473,6.0
51.0,0.165568189,0.374909927,3.086429,0.220912545,5.929847536,1.385188646,0.350816353,5.091920437,2.0
50.0,1.630779955,0.296586016,0.851764,0.404589926,1.511810924,0.963345813,0.096793118,0.897534885,9.0
38.0,0.157777231,0.828020392,3.178812,0.599499742,7.431239389,1.562638285,0.783627309,4.265659624,3.0
36.0,0.479018255,0.162175916,2.328729,0.709277753,2.278926268,0.839099406,0.617057748,1.064114097,4.0
38.0,0.669755316,0.436958968,2.162522,0.146032876,2.915475946,2.367003497,1.328812899,2.907739407,6.0
59.0,0.0,0.764726611,1.689733,0.005700587,3.402563222,0.80522765,0.983537196,3.119498105,5.0
83.0,1.241953061,0.058790234,1.114023,0.446128836,1.135542372,1.289412337,0.277585954,0.252112582,17.0
47.0,0.529622697,0.875490622,1.913218,0.207356977,2.333327519,1.314692131,1.025161672,2.310041208,6.0
87.0,0.215408567,0.073893346,1.780904,0.680919929,2.660350725,1.453904571,1.037411532,2.639072581,12.0
53.0,0.419690871,0.480072197,3.018538,0.331286299,3.204956288,0.918340763,0.342902399,2.225857273,3.0
38.0,1.116917949,0.017631946,1.986435,0.589011535,4.75425444,0.943064075,0.617606192,4.095982435,8.0
31.0,0.827515818,0.153577359,3.739973,0.075242034,2.244097296,2.398146486,0.428232445,1.183903507,7.0
52.0,0.831009462,0.521061648,1.364749,0.096013767,2.52690629,1.303319739,1.121933054,1.988873181,15.0
32.0,1.398092544,0.271869847,1.499045,0.32186663,3.062378426,1.212684025,1.083289978,2.09327408,1.0
36.0,0.01618932,0.45096527,1.892749,0.536315527,1.468330249,0.763485206,0.776732606,1.310811553,7.0
37.0,0.551667438,0.640473493,2.301602,0.091260437,5.218340428,0.210652206,0.318565007,4.904262188,6.0
43.0,0.052499987,0.150243835,1.194831,0.302138105,1.412271663,0.791911931,0.117607814,0.919766095,7.0
41.0,0.550646094,0.785094939,0.343827,0.047964357,1.096123902,0.546346946,1.380421263,0.077616075,3.0
44.0,2.130524791,0.163207611,4.071324,0.346810167,3.998077946,0.326157612,0.169280968,3.072120494,2.0
44.0,0.634637379,0.307296867,3.700431,0.256314951,3.874974097,1.386474318,1.321965033,0.283368981,3.0
45.0,1.800144466,0.337247836,3.592962,0.424717279,2.533300291,1.08558333,0.657068528,2.252676162,2.0
32.0,0.523696328,0.026642234,1.565644,0.121089714,3.032052801,0.53798018,0.268994504,1.359396254,6.0
118.0,0.793441664,0.475338665,2.489344,0.532418851,3.522242585,0.892930241,0.52670165,2.04928723,8.0
39.0,0.0,0.764726611,1.689733,0.005700587,3.402563222,0.80522765,0.983537196,3.119498105,3.0
51.0,2.077844697,0.026257421,4.155231,0.193128451,2.518091519,1.043804459,1.17614669,1.978055802,17.0
142.0,1.916865057,0.272397175,3.592622,0.141348674,3.081458023,1.419616338,0.571192812,0.121023492,20.0
107.0,0.676946108,0.428869864,2.645138,0.31328085,6.309494514,0.378921711,1.056436397,2.480333074,2.0
36.0,0.096839397,0.951558072,0.289484,0.150569114,0.312561608,0.392078219,0.631800062,0.297892863,10.0
38.0,0.275364109,0.553723534,1.592562,0.537002649,1.933581089,0.961334179,1.111824698,1.182836751,10.0
31.0,0.170961507,0.864943145,1.577854,0.435579363,0.961094633,0.441211676,1.152511303,0.961094633,9.0
34.0,0.159745649,0.600091579,1.869057,0.380602202,1.371541855,1.136498562,0.822680611,0.873451639,6.0
57.0,0.098534495,0.25557492,1.203661,0.141769036,1.520345319,0.284713968,0.987944018,1.441345316,6.0
38.0,0.887929653,0.140051152,3.357547,0.300392572,2.752087915,2.379678424,0.431151462,1.260517241,17.0
38.0,0.97152623,0.52756029,1.64116,0.382363357,3.570675518,0.600135285,0.946084404,1.443274134,12.0
45.0,0.957775422,0.226899411,3.20862,0.143824736,3.320914088,1.60982073,1.243217637,1.245662466,5.0
32.0,0.617075323,0.337644038,0.42481,0.417593558,1.024832057,0.482917195,0.660230506,0.462413125,8.0
58.0,0.195094397,0.074902526,2.037632,0.36534614,3.13712882,1.559481862,0.176525932,2.813330458,12.0
38.0,1.974504618,0.24050484,1.705809,0.450715825,4.724997525,0.190370095,0.317943214,2.033124336,10.0
63.0,0.553714493,0.367001177,2.068594,0.315591567,0.242422829,1.311386746,1.116867285,0.17298308,5.0
41.0,0.711652093,0.486304974,1.074284,0.118811667,0.273978986,0.253210711,0.793924755,0.273978986,4.0
42.0,0.204865446,0.233246559,1.292881,0.369527195,1.62918995,0.177395859,1.248120378,1.221642174,3.0
33.0,2.511661242,0.424067142,2.553271,0.610998008,0.688978505,2.68375781,0.576291421,0.5079692,4.0
34.0,0.709987056,0.484075935,1.3963,0.002774132,3.685065658,1.22054549,0.63870927,0.483433197,2.0
39.0,0.480383224,0.208797142,0.844178,0.873685685,0.667315659,0.179517528,0.606109455,0.408467423,14.0
53.0,0.337222615,0.257872009,1.419354,0.163292722,3.882743953,1.405816562,0.461142592,3.065146562,7.0
30.0,1.710947368,0.593741818,4.392504,0.352240707,3.957347411,0.983168609,0.267671785,0.279035696,2.0
52.0,0.894292326,0.548327817,0.062863,0.294546481,2.286501277,0.278328531,0.498433138,0.709910894,7.0
42.0,0.354511205,0.649450252,2.391496,0.273345571,2.977741698,2.712394246,1.080869165,2.936442302,4.0
47.0,0.681813371,0.194526027,1.526191,0.482325114,1.173962546,0.71424821,0.325492135,1.065726603,8.0
33.0,0.625986474,0.445088789,0.929327,0.122469779,0.087856043,0.380517867,0.8655419,0.087856043,8.0
31.0,0.241036533,0.304698845,0.866479,0.151737906,0.452623101,0.309138888,0.494857933,0.452623101,7.0
42.0,0.112320775,0.409558243,0.788392,0.227730972,3.691658089,0.413047492,0.550910156,1.214534653,2.0
79.0,0.142701344,0.363224694,1.503614,0.586336755,1.376155949,1.580342944,0.599960543,1.0800772,7.0
40.0,0.780155061,0.005511116,3.142976,0.348451992,2.92514691,2.244860794,0.261033579,1.157500634,9.0
30.0,0.668509101,0.376079382,4.315961,0.449365295,4.276268921,0.377968543,0.52557654,0.35386716,1.0
32.0,1.040601964,0.013753765,1.451262,0.16353778,0.798317625,0.697461117,0.865463065,0.787074466,4.0
73.0,0.30324873,0.05350944,0.920092,0.107354785,1.320900393,0.613317668,0.130679464,0.982780063,1.0
42.0,1.670442196,0.043706591,2.138658,0.497386289,4.335696795,1.466679146,0.179230786,4.083854331,16.0
45.0,0.567115812,0.056595809,1.607202,0.112555453,0.706090509,0.733710816,0.415671052,0.047514745,6.0
59.0,0.52715502,0.177127218,3.224517,0.228534649,3.468747129,0.227067956,0.357428589,0.689992457,8.0
45.0,0.082825153,0.141369889,1.50734,0.303102039,2.565125289,1.241464216,0.200735933,2.330512094,4.0
33.0,0.993911904,0.235224434,2.026955,0.2083608,5.388461626,0.886152774,0.894671237,0.919752028,6.0
37.0,2.408209411,0.04132423,0.931926,0.444997604,4.193371484,1.061971459,0.092139925,2.469653309,7.0
43.0,0.520522219,0.216458679,0.972763,0.350413121,0.709095548,1.56880482,0.85232123,0.594773924,9.0
65.0,0.399434299,0.149394716,3.85263,0.71081975,3.747536586,0.166824891,0.264215429,2.490190495,3.0
38.0,2.451782132,0.042568278,0.974524,0.478180758,4.940977684,1.065682603,0.321127775,2.885040595,2.0
37.0,1.469889464,0.129881872,1.608697,0.463217698,3.013827141,1.348915244,1.191748194,1.952866091,5.0
32.0,0.424650277,0.548620682,3.502477,0.331472657,5.107695296,0.766630241,0.623971826,3.749402817,1.0
63.0,0.119164659,0.66097494,1.911737,0.291929373,4.773987305,0.329754424,0.850989037,1.676863706,4.0
55.0,0.779403373,0.162042237,0.471571,0.764308677,5.172225068,0.52602844,0.34062031,3.761272502,10.0
63.0,0.124428293,0.813040227,3.248545,0.072926511,3.061467837,1.493131043,0.982179459,0.003218335,5.0
44.0,0.826113762,0.026624868,2.155473,0.120336792,2.572208248,0.259065112,1.110399467,2.560260377,2.0
40.0,0.187096856,0.988731553,1.324935,1.023258577,2.484173493,0.645606177,1.081465015,1.393298894,5.0
58.0,0.759839938,0.428764688,4.123004,0.21573152,1.242731398,0.910869572,0.967451431,0.626538753,5.0
37.0,0.171541519,0.170865079,3.594882,0.129941386,2.732652504,0.915815627,0.657612363,1.6992142,9.0
37.0,1.117757451,0.342100588,1.842201,0.420401367,3.336181612,1.860265323,1.161511328,2.943225381,8.0
74.0,0.234152399,0.301199057,4.332756,1.81223979,8.241178894,0.454635809,0.407015311,5.757985259,5.0
32.0,1.022714313,0.514778619,1.673761,0.759773892,1.534459729,0.443244776,0.587330483,1.511851328,2.0
62.0,0.856502225,0.35277118,0.850698,0.288864381,3.073108456,0.905959181,0.355396953,2.683849642,8.0
35.0,0.534709873,0.231538766,0.448148,0.161096874,4.496233737,0.394219428,0.385698891,2.658900571,3.0
44.0,0.351919231,0.0,3.498003,0.256598692,3.005605165,0.645776652,0.212752541,1.004410802,1.0
79.0,0.191864425,0.127082029,3.810073,1.469989962,8.733737852,0.701849835,0.177251833,5.545237804,5.0
47.0,0.366846335,0.258711406,1.036211,0.451639921,2.752355652,0.817144558,0.316085372,0.656880573,1.0
48.0,0.232692127,0.204839444,3.484914,0.120134656,2.637523647,1.024044602,0.553523543,1.675708669,3.0
44.0,0.249092911,0.024395532,2.012154,0.292246386,5.898310214,1.329499654,0.302175877,5.499868666,4.0
29.0,0.538280124,0.013125957,3.634058,0.091739084,2.836281344,2.409956548,0.99793428,2.138489192,3.0
51.0,0.995654906,0.229300937,3.310775,0.126726718,2.895197146,2.46879724,0.38369674,1.379282364,2.0
31.0,1.283249103,0.508510743,2.168791,0.187430028,2.046154417,1.091113985,0.793480681,0.049807217,3.0
50.0,1.259198653,0.184106258,1.12018,0.721107806,3.229867192,0.975529053,1.021518683,3.229867192,6.0
76.0,0.024063194,0.909805854,0.690809,0.134908615,5.386024538,0.338282557,0.38946709,0.047228144,3.0
32.0,0.662290619,0.08015561,3.149893,0.842485423,4.159106168,0.825686024,0.580671789,2.543649409,5.0
32.0,2.479504327,0.089812898,0.14452,0.920295474,3.302623678,0.354533499,0.581152607,1.706237067,8.0
30.0,0.0,0.808651426,1.625977,0.11231708,3.330766556,0.75026844,1.092722131,3.143018242,2.0
51.0,0.113350496,0.358931667,2.687895,0.171083135,1.709972452,0.483399732,0.601475568,1.602102649,11.0
173.0,0.488276551,0.06687336,1.046063,0.140215836,3.359252656,1.664492996,0.061805846,0.169228155,8.0
58.0,0.534472807,0.149652689,4.895735,0.251781761,4.205030645,0.412185735,0.640935065,1.952491489,6.0
30.0,0.488025338,0.025184804,3.534365,0.347499015,5.268802869,1.115763152,0.151685874,0.317483114,4.0
79.0,2.043161363,0.353185476,3.839684,0.56728489,2.658846365,1.004333962,0.526640281,2.224412634,14.0
33.0,0.879727902,0.069413059,0.280943,0.414496432,2.603854585,0.348976227,0.677578138,2.133532903,9.0
53.0,1.917669458,0.0,3.091821,0.60641656,3.636596081,1.457365262,0.596085447,0.495734149,13.0
42.0,0.563741961,0.363251558,3.6741,2.013040047,2.96998655,0.292257344,1.95766733,2.489942235,11.0
54.0,0.992833298,0.261395799,3.6116,0.232101429,2.28071963,1.65326474,0.612718262,0.254879938,1.0
142.0,1.251928039,0.488245477,3.8509,0.013524323,4.187400498,1.045769959,0.679827646,0.067001557,7.0
40.0,0.666537486,0.170079888,2.2644,0.564066154,2.244383844,2.002185512,0.309353716,1.965059723,6.0
155.0,1.251928039,0.488245477,3.8509,0.013524323,4.187400498,1.045769959,0.679827646,0.067001557,20.0
48.0,0.141153887,0.252920841,1.698307,0.218113675,4.01936382,0.905703198,0.691747508,1.165866502,10.0
44.0,2.201476811,0.142699711,2.830335,0.400837846,3.509221323,1.452180417,0.584720155,0.751795568,1.0
38.0,1.374992386,0.0257232,2.048098,0.53715462,4.524766394,1.147609717,0.242414531,4.338470115,12.0
42.0,0.916899279,0.199603716,3.504572,0.282516331,3.379074321,0.6842735,0.630473133,1.955537473,1.0
32.0,0.700838934,0.351024071,1.219288,0.151961152,3.126848613,1.358736558,1.020708565,0.205901545,3.0
42.0,1.412656564,0.432038764,3.653401,0.297944161,3.173663383,0.697661077,0.780198149,2.377379195,4.0
37.0,0.59233276,0.282551212,1.867564,0.376647492,1.918407335,1.53977422,0.124795781,1.846078352,2.0
64.0,0.685649133,0.298445488,1.791482,0.196976903,4.176641883,0.218227425,1.166443995,2.98682443,2.0
35.0,0.770467387,0.399663169,1.355547,0.312823624,1.533261281,1.106283274,0.759123041,1.025437843,8.0
79.0,1.8575502,0.0,1.310976,1.505297926,0.221875919,0.558401035,0.24022454,0.017487382,8.0
74.0,0.050950738,0.036987707,1.280896,0.167772071,2.724184629,1.319945233,0.702361977,1.376193097,7.67080253432
36.0,0.65349131,0.517460256,1.44673,0.432551585,3.337402124,0.863111547,0.586320983,3.230259601,7.0
81.0,1.173110617,0.1643232,1.595924,0.133665071,1.384950839,0.349703572,0.230743508,1.384950839,13.0
36.0,0.608071291,0.610815781,1.88137,0.209517847,2.686932216,0.664368979,0.964755904,2.21257789,17.0
